NOTE: This will not be used for training
img,dir,num bees,num female,num male,num unknown
ID_2_2021-06-06_20-58-12.xml,data/Raw data/Pictures LE/pictures_hive2/labels,2,2,0,0
ID_2_2021-05-24_14-04-40.xml,data/Raw data/Pictures LE/pictures_hive2/labels,12,12,0,0
ID_2_2021-05-31_11-45-09.xml,data/Raw data/Pictures LE/pictures_hive2/labels,2,2,0,0
ID_2_2021-05-31_08-38-32.xml,data/Raw data/Pictures LE/pictures_hive2/labels,2,2,0,0
ID_2_2021-06-01_08-17-10.xml,data/Raw data/Pictures LE/pictures_hive2/labels,1,1,0,0
ID_2_2021-06-01_10-00-50.xml,data/Raw data/Pictures LE/pictures_hive2/labels,1,1,0,0
ID_2_2021-05-24_11-48-12.xml,data/Raw data/Pictures LE/pictures_hive2/labels,2,1,0,1
ID_2_2021-06-10_10-20-35.xml,data/Raw data/Pictures LE/pictures_hive2/labels,3,1,0,2
ID_2_2021-05-28_12-43-54.xml,data/Raw data/Pictures LE/pictures_hive2/labels,4,0,0,4
ID_2_2021-06-06_18-26-45.xml,data/Raw data/Pictures LE/pictures_hive2/labels,1,1,0,0
ID_2_2021-05-27_12-57-42.xml,data/Raw data/Pictures LE/pictures_hive2/labels,3,1,0,2
ID_2_2021-06-06_17-52-13.xml,data/Raw data/Pictures LE/pictures_hive2/labels,1,1,0,0
ID_2_2021-06-07_13-00-11.xml,data/Raw data/Pictures LE/pictures_hive2/labels,1,1,0,0
ID_2_2021-06-06_11-48-22.xml,data/Raw data/Pictures LE/pictures_hive2/labels,2,2,0,0
ID_2_2021-05-26_16-02-28.xml,data/Raw data/Pictures LE/pictures_hive2/labels,1,0,0,1
ID_2_2021-06-01_12-15-52.xml,data/Raw data/Pictures LE/pictures_hive2/labels,2,0,0,2
ID_2_2021-06-03_18-20-42.xml,data/Raw data/Pictures LE/pictures_hive2/labels,2,2,0,0
ID_2_2021-06-02_13-08-23.xml,data/Raw data/Pictures LE/pictures_hive2/labels,1,1,0,0
ID_2_2021-06-03_14-22-12.xml,data/Raw data/Pictures LE/pictures_hive2/labels,1,1,0,0
ID_2_2021-06-02_20-15-17.xml,data/Raw data/Pictures LE/pictures_hive2/labels,1,1,0,0
ID_2_2021-05-31_10-32-33.xml,data/Raw data/Pictures LE/pictures_hive2/labels,1,1,0,0
ID_2_2021-06-01_15-12-38.xml,data/Raw data/Pictures LE/pictures_hive2/labels,3,3,0,0
ID_2_2021-05-24_13-00-50.xml,data/Raw data/Pictures LE/pictures_hive2/labels,6,2,0,4
ID_2_2021-06-06_08-45-11.xml,data/Raw data/Pictures LE/pictures_hive2/labels,3,3,0,0
ID_2_2021-06-09_10-38-37.xml,data/Raw data/Pictures LE/pictures_hive2/labels,2,1,0,1
ID_2_2021-05-24_12-28-52.xml,data/Raw data/Pictures LE/pictures_hive2/labels,2,2,0,0
ID_2_2021-05-28_13-48-25.xml,data/Raw data/Pictures LE/pictures_hive2/labels,5,3,0,2
ID_2_2021-06-07_18-25-20.xml,data/Raw data/Pictures LE/pictures_hive2/labels,1,1,0,0
ID_2_2021-05-30_10-40-22.xml,data/Raw data/Pictures LE/pictures_hive2/labels,9,6,0,3
ID_2_2021-05-27_12-47-21.xml,data/Raw data/Pictures LE/pictures_hive2/labels,8,5,0,3
ID_2_2021-06-01_14-30-55.xml,data/Raw data/Pictures LE/pictures_hive2/labels,6,3,0,3
ID_2_2021-05-26_15-08-31.xml,data/Raw data/Pictures LE/pictures_hive2/labels,3,2,0,1
ID_2_2021-06-03_10-10-17.xml,data/Raw data/Pictures LE/pictures_hive2/labels,3,3,0,0
ID_2_2021-06-01_09-08-56.xml,data/Raw data/Pictures LE/pictures_hive2/labels,3,3,0,0
ID_2_2021-06-02_10-09-38.xml,data/Raw data/Pictures LE/pictures_hive2/labels,1,1,0,0
ID_2_2021-05-31_09-09-31.xml,data/Raw data/Pictures LE/pictures_hive2/labels,3,3,0,0
ID_2_2021-06-08_11-39-18.xml,data/Raw data/Pictures LE/pictures_hive2/labels,1,1,0,0
ID_2_2021-05-26_12-23-51.xml,data/Raw data/Pictures LE/pictures_hive2/labels,1,0,0,1
ID_2_2021-06-01_10-52-35.xml,data/Raw data/Pictures LE/pictures_hive2/labels,1,1,0,0
ID_2_2021-05-30_11-31-51.xml,data/Raw data/Pictures LE/pictures_hive2/labels,4,2,1,1
ID_2_2021-06-10_08-27-12.xml,data/Raw data/Pictures LE/pictures_hive2/labels,7,3,0,4
ID_2_2021-05-31_16-45-47.xml,data/Raw data/Pictures LE/pictures_hive2/labels,0,0,0,0
ID_2_2021-06-07_12-18-36.xml,data/Raw data/Pictures LE/pictures_hive2/labels,2,2,0,0
ID_2_2021-05-26_16-12-54.xml,data/Raw data/Pictures LE/pictures_hive2/labels,2,0,0,2
ID_2_2021-06-03_15-42-24.xml,data/Raw data/Pictures LE/pictures_hive2/labels,2,1,1,0
ID_2_2021-06-04_07-53-15.xml,data/Raw data/Pictures LE/pictures_hive2/labels,1,1,0,0
ID_2_2021-06-09_08-43-37.xml,data/Raw data/Pictures LE/pictures_hive2/labels,4,2,0,2
ID_2_2021-05-26_13-20-43.xml,data/Raw data/Pictures LE/pictures_hive2/labels,3,1,0,2
ID_2_2021-06-09_08-22-39.xml,data/Raw data/Pictures LE/pictures_hive2/labels,2,2,0,0
ID_2_2021-06-10_11-53-30.xml,data/Raw data/Pictures LE/pictures_hive2/labels,1,1,0,0
ID_2_2021-06-02_10-51-46.xml,data/Raw data/Pictures LE/pictures_hive2/labels,1,1,0,0
ID_2_2021-05-28_16-52-30.xml,data/Raw data/Pictures LE/pictures_hive2/labels,4,4,0,0
ID_2_2021-06-01_13-38-58.xml,data/Raw data/Pictures LE/pictures_hive2/labels,1,1,0,0
ID_2_2021-06-01_11-34-31.xml,data/Raw data/Pictures LE/pictures_hive2/labels,2,2,0,0
ID_2_2021-05-31_18-22-27.xml,data/Raw data/Pictures LE/pictures_hive2/labels,1,1,0,0
ID_2_2021-05-27_15-27-49.xml,data/Raw data/Pictures LE/pictures_hive2/labels,9,7,0,2
ID_2_2021-06-03_12-04-49.xml,data/Raw data/Pictures LE/pictures_hive2/labels,2,2,0,0
ID_2_2021-06-01_10-11-08.xml,data/Raw data/Pictures LE/pictures_hive2/labels,1,1,0,0
ID_2_2021-05-31_20-49-05.xml,data/Raw data/Pictures LE/pictures_hive2/labels,1,1,0,0
ID_2_2021-06-06_12-12-28.xml,data/Raw data/Pictures LE/pictures_hive2/labels,2,2,0,0
ID_2_2021-06-07_11-47-25.xml,data/Raw data/Pictures LE/pictures_hive2/labels,1,1,0,0
ID_2_2021-06-06_20-13-38.xml,data/Raw data/Pictures LE/pictures_hive2/labels,1,1,0,0
ID_2_2021-05-28_14-20-25.xml,data/Raw data/Pictures LE/pictures_hive2/labels,4,4,0,0
ID_2_2021-06-09_08-33-12.xml,data/Raw data/Pictures LE/pictures_hive2/labels,5,4,0,1
ID_2_2021-06-06_10-12-49.xml,data/Raw data/Pictures LE/pictures_hive2/labels,5,5,0,0
ID_2_2021-05-30_16-14-28.xml,data/Raw data/Pictures LE/pictures_hive2/labels,4,4,0,0
ID_2_2021-05-30_12-33-44.xml,data/Raw data/Pictures LE/pictures_hive2/labels,4,3,0,1
ID_2_2021-05-24_12-39-36.xml,data/Raw data/Pictures LE/pictures_hive2/labels,4,1,0,3
ID_2_2021-06-07_11-05-34.xml,data/Raw data/Pictures LE/pictures_hive2/labels,2,2,0,0
ID_2_2021-05-26_11-09-12.xml,data/Raw data/Pictures LE/pictures_hive2/labels,1,0,0,1
ID_2_2021-05-27_12-36-58.xml,data/Raw data/Pictures LE/pictures_hive2/labels,3,2,0,1
ID_2_2021-05-25_09-44-32.xml,data/Raw data/Pictures LE/pictures_hive2/labels,2,2,0,0
ID_2_2021-06-06_11-58-47.xml,data/Raw data/Pictures LE/pictures_hive2/labels,6,6,0,0
ID_2_2021-05-31_13-09-40.xml,data/Raw data/Pictures LE/pictures_hive2/labels,1,1,0,0
ID_2_2021-05-26_16-25-23.xml,data/Raw data/Pictures LE/pictures_hive2/labels,3,2,0,1
ID_2_2021-06-09_15-58-31.xml,data/Raw data/Pictures LE/pictures_hive2/labels,1,1,0,0
ID_2_2021-06-06_10-44-29.xml,data/Raw data/Pictures LE/pictures_hive2/labels,1,1,0,0
ID_2_2021-06-07_19-36-59.xml,data/Raw data/Pictures LE/pictures_hive2/labels,1,1,0,0
ID_2_2021-05-30_16-56-02.xml,data/Raw data/Pictures LE/pictures_hive2/labels,7,5,0,2
ID_2_2021-06-03_10-20-57.xml,data/Raw data/Pictures LE/pictures_hive2/labels,1,1,0,0
ID_2_2021-05-28_13-59-20.xml,data/Raw data/Pictures LE/pictures_hive2/labels,9,4,0,5
ID_2_2021-05-30_14-06-51.xml,data/Raw data/Pictures LE/pictures_hive2/labels,1,0,1,0
ID_2_2021-05-30_11-52-26.xml,data/Raw data/Pictures LE/pictures_hive2/labels,7,4,0,3
ID_2_2021-05-25_10-05-03.xml,data/Raw data/Pictures LE/pictures_hive2/labels,2,1,0,1
ID_2_2021-05-26_13-37-30.xml,data/Raw data/Pictures LE/pictures_hive2/labels,6,4,0,2
ID_2_2021-06-03_16-25-21.xml,data/Raw data/Pictures LE/pictures_hive2/labels,2,2,0,0
ID_2_2021-06-02_19-23-37.xml,data/Raw data/Pictures LE/pictures_hive2/labels,1,1,0,0
ID_2_2021-05-28_15-49-53.xml,data/Raw data/Pictures LE/pictures_hive2/labels,11,5,1,5
ID_2_2021-06-01_15-56-43.xml,data/Raw data/Pictures LE/pictures_hive2/labels,1,1,0,0
ID_2_2021-05-31_14-04-46.xml,data/Raw data/Pictures LE/pictures_hive2/labels,11,5,0,6
ID_2_2021-06-09_15-09-02.xml,data/Raw data/Pictures LE/pictures_hive2/labels,1,0,1,0
ID_2_2021-06-07_10-23-53.xml,data/Raw data/Pictures LE/pictures_hive2/labels,2,2,0,0
ID_2_2021-06-01_12-46-53.xml,data/Raw data/Pictures LE/pictures_hive2/labels,2,1,0,1
ID_2_2021-06-02_09-27-30.xml,data/Raw data/Pictures LE/pictures_hive2/labels,3,3,0,0
ID_2_2021-05-26_09-11-43.xml,data/Raw data/Pictures LE/pictures_hive2/labels,5,2,0,3
ID_2_2021-06-03_17-28-12.xml,data/Raw data/Pictures LE/pictures_hive2/labels,2,2,0,0
ID_2_2021-05-25_17-52-06.xml,data/Raw data/Pictures LE/pictures_hive2/labels,2,1,0,1
ID_2_2021-06-07_07-50-17.xml,data/Raw data/Pictures LE/pictures_hive2/labels,1,1,0,0
ID_2_2021-06-01_08-58-38.xml,data/Raw data/Pictures LE/pictures_hive2/labels,1,1,0,0
ID_2_2021-05-27_15-16-31.xml,data/Raw data/Pictures LE/pictures_hive2/labels,3,2,0,1
ID_2_2021-06-03_19-02-24.xml,data/Raw data/Pictures LE/pictures_hive2/labels,1,1,0,0
ID_2_2021-05-28_17-02-58.xml,data/Raw data/Pictures LE/pictures_hive2/labels,7,2,0,5
ID_2_2021-05-26_09-22-07.xml,data/Raw data/Pictures LE/pictures_hive2/labels,11,8,0,3
ID_2_2021-06-10_08-58-06.xml,data/Raw data/Pictures LE/pictures_hive2/labels,2,1,0,1
ID_2_2021-05-26_13-48-19.xml,data/Raw data/Pictures LE/pictures_hive2/labels,22,10,0,12
ID_2_2021-05-30_15-22-33.xml,data/Raw data/Pictures LE/pictures_hive2/labels,3,2,0,1
ID_2_2021-06-03_10-51-54.xml,data/Raw data/Pictures LE/pictures_hive2/labels,1,1,0,0
ID_2_2021-05-24_11-25-56.xml,data/Raw data/Pictures LE/pictures_hive2/labels,4,0,0,4
ID_2_2021-06-01_11-24-03.xml,data/Raw data/Pictures LE/pictures_hive2/labels,2,2,0,0
ID_2_2021-06-01_13-18-07.xml,data/Raw data/Pictures LE/pictures_hive2/labels,1,1,0,0
ID_2_2021-05-27_15-49-54.xml,data/Raw data/Pictures LE/pictures_hive2/labels,22,12,0,10
ID_2_2021-05-24_13-32-58.xml,data/Raw data/Pictures LE/pictures_hive2/labels,1,0,0,1
ID_2_2021-06-02_15-46-01.xml,data/Raw data/Pictures LE/pictures_hive2/labels,1,1,0,0
ID_2_2021-06-02_15-13-49.xml,data/Raw data/Pictures LE/pictures_hive2/labels,1,1,0,0
ID_2_2021-05-31_14-26-15.xml,data/Raw data/Pictures LE/pictures_hive2/labels,1,1,0,0
ID_2_2021-05-25_12-46-52.xml,data/Raw data/Pictures LE/pictures_hive2/labels,2,0,0,2
ID_2_2021-05-31_09-19-58.xml,data/Raw data/Pictures LE/pictures_hive2/labels,5,5,0,0
ID_2_2021-06-07_17-52-58.xml,data/Raw data/Pictures LE/pictures_hive2/labels,1,1,0,0
ID_2_2021-06-10_16-02-16.xml,data/Raw data/Pictures LE/pictures_hive2/labels,1,0,1,0
ID_2_2021-05-26_15-41-18.xml,data/Raw data/Pictures LE/pictures_hive2/labels,12,8,0,4
ID_2_2021-06-03_09-59-57.xml,data/Raw data/Pictures LE/pictures_hive2/labels,4,4,0,0
ID_2_2021-05-24_15-16-15.xml,data/Raw data/Pictures LE/pictures_hive2/labels,1,0,0,1
ID_2_2021-06-02_09-59-01.xml,data/Raw data/Pictures LE/pictures_hive2/labels,1,1,0,0
ID_2_2021-06-06_08-24-15.xml,data/Raw data/Pictures LE/pictures_hive2/labels,4,4,0,0
ID_2_2021-06-06_09-41-41.xml,data/Raw data/Pictures LE/pictures_hive2/labels,2,2,0,0
ID_2_2021-06-06_10-54-51.xml,data/Raw data/Pictures LE/pictures_hive2/labels,1,1,0,0
ID_2_2021-05-26_09-01-01.xml,data/Raw data/Pictures LE/pictures_hive2/labels,1,1,0,0
ID_2_2021-05-30_19-20-20.xml,data/Raw data/Pictures LE/pictures_hive2/labels,4,3,0,1
ID_2_2021-06-09_16-58-24.xml,data/Raw data/Pictures LE/pictures_hive2/labels,1,1,0,0
ID_2_2021-05-25_10-59-51.xml,data/Raw data/Pictures LE/pictures_hive2/labels,2,1,0,1
ID_2_2021-06-10_11-43-09.xml,data/Raw data/Pictures LE/pictures_hive2/labels,1,1,0,0
ID_2_2021-06-03_18-10-20.xml,data/Raw data/Pictures LE/pictures_hive2/labels,2,1,0,1
ID_2_2021-05-28_13-27-14.xml,data/Raw data/Pictures LE/pictures_hive2/labels,6,4,0,2
ID_2_2021-06-08_18-21-39.xml,data/Raw data/Pictures LE/pictures_hive2/labels,1,1,0,0
ID_2_2021-05-24_12-18-09.xml,data/Raw data/Pictures LE/pictures_hive2/labels,4,4,0,0
ID_2_2021-05-28_11-15-45.xml,data/Raw data/Pictures LE/pictures_hive2/labels,7,4,0,3
ID_2_2021-05-31_10-53-17.xml,data/Raw data/Pictures LE/pictures_hive2/labels,3,2,0,1
ID_2_2021-05-31_17-51-14.xml,data/Raw data/Pictures LE/pictures_hive2/labels,1,1,0,0
ID_2_2021-05-31_11-55-27.xml,data/Raw data/Pictures LE/pictures_hive2/labels,1,1,0,0
ID_2_2021-05-28_18-37-54.xml,data/Raw data/Pictures LE/pictures_hive2/labels,6,1,0,5
ID_2_2021-06-03_11-12-39.xml,data/Raw data/Pictures LE/pictures_hive2/labels,3,3,0,0
ID_2_2021-05-26_09-42-53.xml,data/Raw data/Pictures LE/pictures_hive2/labels,3,1,1,1
ID_2_2021-05-30_12-23-24.xml,data/Raw data/Pictures LE/pictures_hive2/labels,4,2,1,1
ID_2_2021-05-27_15-05-57.xml,data/Raw data/Pictures LE/pictures_hive2/labels,13,6,0,7
ID_2_2021-05-31_08-28-04.xml,data/Raw data/Pictures LE/pictures_hive2/labels,2,2,0,0
ID_2_2021-06-06_19-09-09.xml,data/Raw data/Pictures LE/pictures_hive2/labels,1,1,0,0
ID_2_2021-05-31_11-03-47.xml,data/Raw data/Pictures LE/pictures_hive2/labels,1,1,0,0
ID_2_2021-06-03_11-54-23.xml,data/Raw data/Pictures LE/pictures_hive2/labels,1,1,0,0
ID_2_2021-05-28_11-48-56.xml,data/Raw data/Pictures LE/pictures_hive2/labels,10,6,0,4
ID_2_2021-05-31_10-11-47.xml,data/Raw data/Pictures LE/pictures_hive2/labels,3,3,0,0
ID_2_2021-06-03_09-18-41.xml,data/Raw data/Pictures LE/pictures_hive2/labels,3,3,0,0
ID_2_2021-05-30_10-09-27.xml,data/Raw data/Pictures LE/pictures_hive2/labels,6,6,0,0
ID_2_2021-05-30_20-22-40.xml,data/Raw data/Pictures LE/pictures_hive2/labels,1,1,0,0
ID_2_2021-06-06_11-05-20.xml,data/Raw data/Pictures LE/pictures_hive2/labels,2,2,0,0
ID_2_2021-06-03_14-32-53.xml,data/Raw data/Pictures LE/pictures_hive2/labels,2,2,0,0
ID_2_2021-06-07_11-57-47.xml,data/Raw data/Pictures LE/pictures_hive2/labels,4,4,0,0
ID_2_2021-05-27_13-49-50.xml,data/Raw data/Pictures LE/pictures_hive2/labels,1,1,0,0
ID_2_2021-06-07_10-44-45.xml,data/Raw data/Pictures LE/pictures_hive2/labels,1,1,0,0
ID_2_2021-05-24_15-27-40.xml,data/Raw data/Pictures LE/pictures_hive2/labels,4,1,0,3
ID_2_2021-06-07_07-08-34.xml,data/Raw data/Pictures LE/pictures_hive2/labels,3,3,0,0
ID_2_2021-05-31_09-51-01.xml,data/Raw data/Pictures LE/pictures_hive2/labels,7,7,0,0
ID_2_2021-06-01_11-55-12.xml,data/Raw data/Pictures LE/pictures_hive2/labels,3,3,0,0
ID_2_2021-06-03_14-38-45.xml,data/Raw data/Pictures LE/pictures_hive2/labels,1,1,0,0
ID_2_2021-05-31_12-59-13.xml,data/Raw data/Pictures LE/pictures_hive2/labels,3,2,1,0
ID_2_2021-05-24_13-22-18.xml,data/Raw data/Pictures LE/pictures_hive2/labels,2,0,0,2
ID_2_2021-06-07_15-45-48.xml,data/Raw data/Pictures LE/pictures_hive2/labels,1,1,0,0
ID_2_2021-05-28_12-22-47.xml,data/Raw data/Pictures LE/pictures_hive2/labels,9,6,1,2
ID_2_2021-05-24_15-49-16.xml,data/Raw data/Pictures LE/pictures_hive2/labels,1,1,0,0
ID_2_2021-05-24_11-36-46.xml,data/Raw data/Pictures LE/pictures_hive2/labels,4,3,1,0
ID_2_2021-05-24_10-08-28.xml,data/Raw data/Pictures LE/pictures_hive2/labels,2,2,0,0
ID_2_2021-06-09_19-19-07.xml,data/Raw data/Pictures LE/pictures_hive2/labels,1,1,0,0
ID_2_2021-06-06_11-16-09.xml,data/Raw data/Pictures LE/pictures_hive2/labels,5,5,0,0
ID_2_2021-06-09_15-51-34.xml,data/Raw data/Pictures LE/pictures_hive2/labels,1,1,0,0
ID_2_2021-05-28_17-13-28.xml,data/Raw data/Pictures LE/pictures_hive2/labels,3,1,0,2
ID_2_2021-06-11_11-59-11.xml,data/Raw data/Pictures LE/pictures_hive2/labels,1,1,0,0
ID_2_2021-05-25_17-41-26.xml,data/Raw data/Pictures LE/pictures_hive2/labels,2,2,0,0
ID_2_2021-05-24_16-00-24.xml,data/Raw data/Pictures LE/pictures_hive2/labels,4,2,1,1
ID_2_2021-06-06_17-20-26.xml,data/Raw data/Pictures LE/pictures_hive2/labels,1,1,0,0
ID_2_2021-06-09_10-16-25.xml,data/Raw data/Pictures LE/pictures_hive2/labels,4,1,0,3
ID_2_2021-05-31_17-27-41.xml,data/Raw data/Pictures LE/pictures_hive2/labels,2,2,0,0
ID_2_2021-05-31_07-25-19.xml,data/Raw data/Pictures LE/pictures_hive2/labels,2,2,0,0
ID_2_2021-05-28_16-21-22.xml,data/Raw data/Pictures LE/pictures_hive2/labels,8,2,0,6
ID_2_2021-06-07_16-17-12.xml,data/Raw data/Pictures LE/pictures_hive2/labels,1,1,0,0
ID_2_2021-06-03_13-40-26.xml,data/Raw data/Pictures LE/pictures_hive2/labels,1,1,0,0
